player_id,season_avg_points,season_avg_rebounds,season_avg_assists,last_10_avg_points,last_5_avg_points,last_5_avg_rebounds,last_5_avg_assists,home_vs_away,games_played,rest_days,actual_points,actual_rebounds,actual_assists
1630578,21.214285714285715,9.571428571428571,4.642857142857143,22.3,28.2,10.8,4.6,1,14,7,24,13,8
1630578,21.4,9.8,4.866666666666666,23.8,28.6,10.4,5.6,0,15,1,15,10,1
1630578,21.0,9.8125,4.625,23.8,24.2,10.2,4.6,0,16,1,20,10,6
1630578,20.941176470588236,9.823529411764707,4.705882352941177,23.8,22.2,9.0,4.8,0,17,2,7,7,1
1630578,20.166666666666668,9.666666666666666,4.5,22.1,18.8,9.4,4.8,1,18,2,18,3,6
1630578,20.05263157894737,9.31578947368421,4.578947368421052,22.5,16.8,8.6,4.4,0,19,1,19,5,6
1630578,20.0,9.1,4.65,22.2,15.8,7.0,4.0,0,20,7,20,9,2
1630578,20.0,9.095238095238095,4.523809523809524,20.5,16.8,6.8,4.2,1,21,0,17,12,4
1630578,19.863636363636363,9.227272727272727,4.5,19.2,16.2,7.2,3.8,1,22,1,19,12,2
1630578,19.82608695652174,9.347826086956522,4.391304347826087,18.7,18.6,8.2,4.0,0,23,1,23,11,6
1630578,19.958333333333332,9.416666666666666,4.458333333333333,18.2,19.6,9.8,4.0,0,24,1,8,3,4
1630578,19.48,9.16,4.44,16.6,17.4,9.4,3.6,1,25,0,26,4,9
1630578,19.73076923076923,8.961538461538462,4.615384615384615,17.7,18.6,8.4,5.0,1,26,1,30,8,4
1630578,20.11111111111111,8.925925925925926,4.592592592592593,18.7,21.2,7.6,5.0,1,27,1,19,5,1
1630578,20.071428571428573,8.785714285714286,4.464285714285714,19.9,21.2,6.2,4.8,1,28,0,21,11,4
1630578,20.103448275862068,8.862068965517242,4.448275862068965,20.2,20.8,6.2,4.4,0,29,1,22,10,2
1630578,20.166666666666668,8.9,4.366666666666666,20.5,23.6,7.6,4.0,0,30,1,25,9,5
1630578,20.322580645161292,8.903225806451612,4.387096774193548,21.0,23.4,8.6,3.2,0,31,1,29,6,1
1630578,20.59375,8.8125,4.28125,22.2,23.2,8.2,2.6,0,32,0,19,10,3
1630578,20.545454545454547,8.848484848484848,4.242424242424242,22.2,23.2,9.2,3.0,0,33,1,19,9,6
1630578,20.5,8.852941176470589,4.294117647058823,21.8,22.8,8.8,3.4,0,34,1,18,10,5
1630578,20.428571428571427,8.885714285714286,4.314285714285714,22.8,22.0,8.8,4.0,1,35,2,37,14,6
1630578,20.88888888888889,9.027777777777779,4.361111111111111,23.9,24.4,9.8,4.2,1,36,0,24,12,10
1630578,20.972972972972972,9.108108108108109,4.513513513513513,23.3,23.4,11.0,6.0,1,37,2,30,10,8
1630578,21.210526315789473,9.131578947368421,4.605263157894737,24.4,25.6,11.0,7.0,0,38,1,11,6,7
1630578,20.94871794871795,9.051282051282051,4.666666666666667,23.4,24.0,10.4,7.2,0,39,0,15,11,2
1630578,20.8,9.1,4.6,22.7,23.4,10.6,6.6,1,40,1,31,12,7
1630578,21.048780487804876,9.170731707317072,4.658536585365853,23.3,22.2,10.2,6.8,1,41,1,10,10,5
1630578,20.785714285714285,9.19047619047619,4.666666666666667,21.4,19.4,9.8,5.8,0,42,7,21,10,2
1630578,20.790697674418606,9.209302325581396,4.604651162790698,21.6,17.6,9.8,4.6,1,43,2,45,16,3
1630578,21.34090909090909,9.363636363636363,4.568181818181818,24.2,24.4,11.8,3.8,1,44,0,23,19,14
1630578,21.377777777777776,9.577777777777778,4.777777777777778,24.7,26.0,13.4,6.2,0,45,1,19,9,6
1630578,21.32608695652174,9.565217391304348,4.804347826086956,22.9,23.6,12.8,6.0,0,46,1,14,6,2
1630578,21.170212765957448,9.48936170212766,4.74468085106383,21.9,24.4,12.0,5.4,1,47,0,19,7,4
1630578,21.125,9.4375,4.729166666666667,20.8,24.0,11.4,5.8,1,48,2,15,9,6
1630578,21.0,9.428571428571429,4.755102040816326,21.2,18.0,10.0,6.4,1,49,1,17,8,12
1630578,20.92,9.4,4.9,21.4,16.8,7.8,6.0,1,50,1,19,7,4
1630578,20.88235294117647,9.352941176470589,4.882352941176471,20.2,16.8,7.4,5.6,1,51,1,24,8,3
1630578,20.942307692307693,9.326923076923077,4.846153846153846,21.6,18.8,7.8,5.8,1,52,1,23,8,5
1630578,20.9811320754717,9.30188679245283,4.849056603773585,21.8,19.6,8.0,6.0,0,53,4,23,8,4
1630578,21.01851851851852,9.277777777777779,4.833333333333333,19.6,21.2,7.8,5.6,0,54,1,23,10,5
1630578,21.054545454545455,9.290909090909091,4.836363636363636,19.6,22.4,8.2,4.2,0,55,0,30,13,5
1630578,21.214285714285715,9.357142857142858,4.839285714285714,20.7,24.6,9.4,4.4,1,56,1,11,7,3
1630578,21.035087719298247,9.31578947368421,4.807017543859649,20.4,22.0,9.2,4.4,1,57,1,21,15,8
1630578,21.03448275862069,9.413793103448276,4.862068965517241,20.6,21.6,10.6,5.0,0,58,3,31,9,6
1630578,21.203389830508474,9.40677966101695,4.88135593220339,22.2,23.2,10.8,5.4,0,59,0,22,7,4
1630578,21.216666666666665,9.366666666666667,4.866666666666666,22.7,23.0,10.2,5.2,0,60,0,14,8,6
1630578,21.098360655737704,9.344262295081966,4.885245901639344,22.2,19.8,9.2,5.4,0,61,1,25,14,7
1630578,21.161290322580644,9.419354838709678,4.919354838709677,22.3,22.6,10.6,6.2,1,62,1,19,5,7
203952,13.5,4.2,1.1,13.5,10.4,4.0,1.2,1,10,1,14,5,1
203952,13.545454545454545,4.2727272727272725,1.0909090909090908,12.6,9.4,4.2,0.8,0,11,0,25,7,2
203952,14.5,4.5,1.1666666666666667,14.1,12.6,5.0,1.0,1,12,1,6,7,1
203952,13.846153846153847,4.6923076923076925,1.1538461538461537,13.0,11.4,5.2,1.0,0,13,5,22,3,2
203952,14.428571428571429,4.571428571428571,1.2142857142857142,13.7,15.2,5.0,1.2,1,14,2,11,2,4
203952,14.2,4.4,1.4,13.0,15.6,4.8,2.0,1,15,1,14,5,4
203952,14.1875,4.4375,1.5625,12.5,15.6,4.8,2.6,0,16,7,9,2,0
203952,13.882352941176471,4.294117647058823,1.4705882352941178,12.5,12.4,3.8,2.2,0,17,0,2,4,0
203952,13.222222222222221,4.277777777777778,1.3888888888888888,11.5,11.6,3.2,2.0,0,18,3,21,10,1
203952,13.631578947368421,4.578947368421052,1.368421052631579,13.3,11.4,4.6,1.8,0,19,0,11,4,5
203952,13.5,4.55,1.55,13.5,11.4,5.0,2.0,1,20,1,12,5,3
203952,13.428571428571429,4.571428571428571,1.619047619047619,13.3,11.0,5.0,1.8,0,21,1,17,2,0
203952,13.590909090909092,4.454545454545454,1.5454545454545454,12.5,12.6,5.0,1.8,1,22,1,10,6,3
203952,13.434782608695652,4.521739130434782,1.608695652173913,12.9,14.2,5.4,2.4,0,23,0,19,7,2
203952,13.666666666666666,4.625,1.625,12.6,13.8,4.8,2.6,1,24,6,20,3,2
203952,13.92,4.56,1.64,13.5,15.6,4.6,2.0,1,25,0,14,2,3
203952,13.923076923076923,4.461538461538462,1.6923076923076923,13.5,16.0,4.0,2.0,1,26,1,14,4,4
203952,13.925925925925926,4.444444444444445,1.7777777777777777,14.0,15.4,4.4,2.8,1,27,0,10,3,0
203952,13.785714285714286,4.392857142857143,1.7142857142857142,14.8,15.4,3.8,2.2,1,28,1,11,3,0
203952,13.689655172413794,4.344827586206897,1.6551724137931034,13.8,13.8,3.0,1.8,1,29,0,3,2,2
203952,13.333333333333334,4.266666666666667,1.6666666666666667,13.0,10.4,2.8,1.8,1,30,1,3,2,1
203952,13.0,4.193548387096774,1.6451612903225807,12.1,8.2,2.8,1.4,1,31,2,5,2,2
203952,12.75,4.125,1.65625,10.9,6.4,2.4,1.0,0,32,1,17,5,8
203952,12.878787878787879,4.151515151515151,1.8484848484848484,11.6,7.8,2.8,2.6,0,33,0,7,4,1
203952,12.705882352941176,4.147058823529412,1.8235294117647058,10.4,7.0,3.0,2.8,0,34,1,16,5,1
203952,12.8,4.171428571428572,1.8,10.0,9.6,3.6,2.6,1,35,7,12,5,1
203952,12.777777777777779,4.194444444444445,1.7777777777777777,9.8,11.4,4.2,2.6,1,36,0,17,4,4
203952,12.891891891891891,4.1891891891891895,1.837837837837838,10.1,13.8,4.6,3.0,1,37,1,22,5,3
203952,13.131578947368421,4.2105263157894735,1.868421052631579,11.3,14.8,4.6,2.0,1,38,2,23,5,4
203952,13.384615384615385,4.230769230769231,1.9230769230769231,12.5,18.0,4.8,2.6,1,39,7,3,2,2
203952,13.125,4.175,1.925,12.5,15.4,4.2,2.8,1,40,0,8,1,2
203952,13.0,4.097560975609756,1.9268292682926829,13.0,14.6,3.4,3.0,1,41,1,11,6,1
203952,12.952380952380953,4.142857142857143,1.9047619047619047,13.6,13.4,3.8,2.4,0,42,1,16,4,2
203952,13.023255813953488,4.1395348837209305,1.9069767441860466,13.5,12.2,3.6,2.2,0,43,1,17,5,1
203952,13.113636363636363,4.159090909090909,1.8863636363636365,14.5,11.0,3.6,1.6,0,44,2,16,6,1
203952,13.177777777777777,4.2,1.8666666666666667,14.5,13.6,4.4,1.4,1,45,1,7,8,0
203952,13.043478260869565,4.282608695652174,1.826086956521739,14.0,13.4,5.8,1.0,1,46,1,22,10,3
203952,13.23404255319149,4.404255319148936,1.851063829787234,14.5,15.6,6.6,1.4,1,47,1,8,5,1
203952,13.125,4.416666666666667,1.8333333333333333,13.1,14.0,6.8,1.2,0,48,1,15,4,0
203952,13.16326530612245,4.408163265306122,1.7959183673469388,12.3,13.6,6.6,1.0,0,49,1,17,7,1
203952,13.24,4.46,1.78,13.7,13.8,6.8,1.0,0,50,0,23,6,1
203952,13.431372549019608,4.490196078431373,1.7647058823529411,15.2,17.0,6.4,1.2,0,51,1,20,8,8
203952,13.557692307692308,4.5576923076923075,1.8846153846153846,16.1,16.6,6.0,2.2,0,52,1,4,5,0
203952,13.377358490566039,4.566037735849057,1.849056603773585,14.9,15.8,6.0,2.0,1,53,0,14,2,0
203952,13.38888888888889,4.518518518518518,1.8148148148148149,14.6,15.6,5.6,2.0,0,54,1,17,5,1
203952,13.454545454545455,4.527272727272727,1.8,14.7,15.6,5.2,2.0,0,55,1,8,5,1
203952,13.357142857142858,4.535714285714286,1.7857142857142858,14.8,12.6,5.0,2.0,0,56,0,4,6,1
203952,13.192982456140351,4.56140350877193,1.7719298245614035,13.0,9.4,4.6,0.6,0,57,1,11,5,0
203952,13.155172413793103,4.568965517241379,1.7413793103448276,13.3,10.8,4.6,0.6,1,58,2,13,5,3
203952,13.152542372881356,4.576271186440678,1.7627118644067796,13.1,10.6,5.2,1.2,1,59,0,6,4,2
203952,13.033333333333333,4.566666666666666,1.7666666666666666,12.0,8.4,5.0,1.4,1,60,1,9,7,0
203952,12.967213114754099,4.60655737704918,1.7377049180327868,10.6,8.6,5.4,1.2,1,61,1,12,6,2
203952,12.951612903225806,4.629032258064516,1.7419354838709677,9.8,10.2,5.4,1.4,1,62,1,31,0,3
203952,13.238095238095237,4.555555555555555,1.7619047619047619,12.5,14.2,4.4,2.0,1,63,1,12,7,1
203952,13.21875,4.59375,1.75,12.3,14.0,4.8,1.6,0,64,1,11,4,1
203952,13.184615384615384,4.584615384615384,1.7384615384615385,11.7,15.0,4.8,1.4,1,65,1,10,4,0
203952,13.136363636363637,4.575757575757576,1.7121212121212122,11.9,15.2,4.2,1.4,0,66,3,29,10,3
203952,13.373134328358208,4.656716417910448,1.7313432835820894,14.4,18.6,5.0,1.6,1,67,0,10,1,0
203952,13.323529411764707,4.602941176470588,1.7058823529411764,14.3,14.4,5.2,1.0,0,68,2,11,5,3
203952,13.289855072463768,4.608695652173913,1.7246376811594204,14.1,14.2,4.8,1.4,0,69,1,13,0,0
203952,13.285714285714286,4.542857142857143,1.7,14.8,14.6,4.0,1.2,0,70,0,9,3,0
1629014,28.0,3.2,5.4,28.0,28.4,3.2,5.2,0,10,7,29,4,4
1629014,28.09090909090909,3.272727272727273,5.2727272727272725,28.1,29.4,3.4,4.6,0,11,1,26,6,9
1629014,27.916666666666668,3.5,5.583333333333333,27.7,30.0,4.0,5.0,1,12,3,29,2,5
1629014,28.0,3.3846153846153846,5.538461538461538,26.8,27.6,3.6,4.6,1,13,4,20,3,5
1629014,27.428571428571427,3.357142857142857,5.5,27.9,26.6,3.8,5.2,1,14,1,12,5,6
1629014,26.4,3.466666666666667,5.533333333333333,25.8,23.2,4.0,5.8,1,15,7,21,3,8
1629014,26.0625,3.4375,5.6875,25.5,21.6,3.8,6.6,1,16,1,10,4,0
1629014,25.11764705882353,3.4705882352941178,5.352941176470588,24.2,18.4,3.4,4.8,1,17,1,26,1,4
1629014,25.166666666666668,3.3333333333333335,5.277777777777778,22.7,17.8,3.2,4.6,0,18,0,15,5,3
1629014,24.63157894736842,3.4210526315789473,5.157894736842105,21.7,16.8,3.6,4.2,0,19,1,6,5,4
1629014,23.7,3.5,5.1,19.4,15.6,3.6,3.8,0,20,1,38,4,11
1629014,24.38095238095238,3.5238095238095237,5.380952380952381,20.3,19.0,3.8,4.4,0,21,1,12,4,3
1629014,23.818181818181817,3.5454545454545454,5.2727272727272725,18.9,19.4,3.8,5.0,0,22,1,14,3,2
1629014,23.391304347826086,3.5217391304347827,5.130434782608695,17.4,17.0,4.2,4.6,0,23,0,5,2,3
1629014,22.625,3.4583333333333335,5.041666666666667,15.9,15.0,3.6,4.6,1,24,1,28,5,5
1629014,22.84,3.52,5.04,17.5,19.4,3.6,4.8,1,25,2,20,4,4
1629014,22.73076923076923,3.5384615384615383,5.0,17.4,15.8,3.6,3.4,0,26,3,19,2,3
1629014,22.59259259259259,3.4814814814814814,4.925925925925926,18.3,17.2,3.2,3.4,0,27,1,17,3,5
1629014,22.392857142857142,3.4642857142857144,4.928571428571429,17.4,17.8,3.2,4.0,0,28,0,33,6,5
1629014,22.75862068965517,3.5517241379310347,4.931034482758621,19.2,23.4,4.0,4.4,0,29,1,40,2,10
1629014,23.333333333333332,3.5,5.1,22.6,25.8,3.4,5.4,1,30,1,11,7,8
1629014,22.93548387096774,3.6129032258064515,5.193548387096774,19.9,24.0,4.0,6.2,1,31,0,15,1,6
1629014,22.6875,3.53125,5.21875,20.2,23.2,3.8,6.8,1,32,1,24,3,5
1629014,22.727272727272727,3.515151515151515,5.212121212121212,21.2,24.6,3.8,6.8,0,33,7,7,5,8
1629014,22.264705882352942,3.5588235294117645,5.294117647058823,21.4,19.4,3.6,7.4,0,34,0,30,7,7
1629014,22.485714285714284,3.657142857142857,5.3428571428571425,21.6,17.4,4.6,6.8,0,35,1,34,5,14
1629014,22.805555555555557,3.6944444444444446,5.583333333333333,23.0,22.0,4.2,8.0,1,36,1,29,3,5
1629014,22.972972972972972,3.675675675675676,5.5675675675675675,24.0,24.8,4.6,7.8,1,37,1,23,3,3
1629014,22.973684210526315,3.6578947368421053,5.5,24.6,24.6,4.6,7.4,1,38,0,23,4,7
1629014,22.974358974358974,3.6666666666666665,5.538461538461538,23.6,27.8,4.4,7.2,1,39,1,17,4,3
1629014,22.825,3.675,5.475,21.3,25.2,3.8,6.4,1,40,1,36,7,8
1629014,23.146341463414632,3.7560975609756095,5.536585365853658,23.8,25.6,4.2,5.2,0,41,2,25,4,8
1629014,23.19047619047619,3.761904761904762,5.595238095238095,24.8,24.8,4.4,5.8,0,42,1,30,3,9
1629014,23.348837209302324,3.744186046511628,5.674418604651163,25.4,26.2,4.4,7.0,1,43,1,14,4,1
1629014,23.136363636363637,3.75,5.568181818181818,26.1,24.4,4.4,5.8,1,44,1,3,0,6
1629014,22.68888888888889,3.6666666666666665,5.5777777777777775,23.4,21.6,3.6,6.4,0,45,0,18,2,4
203076,25.5,12.7,2.6,25.5,27.4,13.2,2.4,0,10,0,37,10,1
203076,26.545454545454547,12.454545454545455,2.4545454545454546,27.1,28.8,13.0,2.0,1,11,4,32,14,2
203076,27.0,12.583333333333334,2.4166666666666665,26.8,29.8,13.0,1.8,0,12,1,19,14,3
203076,26.384615384615383,12.692307692307692,2.4615384615384617,26.5,28.2,12.8,2.2,0,13,0,31,8,4
203076,26.714285714285715,12.357142857142858,2.5714285714285716,29.2,31.2,11.4,2.0,0,14,1,26,11,7
203076,26.666666666666668,12.266666666666667,2.8666666666666667,28.2,29.0,11.4,3.4,1,15,1,40,13,4
203076,27.5,12.3125,2.9375,29.2,29.6,12.0,4.0,1,16,2,26,8,2
203076,27.41176470588235,12.058823529411764,2.8823529411764706,29.1,28.4,10.8,4.0,0,17,1,33,17,8
203076,27.72222222222222,12.333333333333334,3.1666666666666665,29.7,31.2,11.4,5.0,0,18,0,20,10,3
203076,27.31578947368421,12.210526315789474,3.1578947368421053,30.1,29.0,11.8,4.8,0,19,7,12,18,5
203076,26.55,12.5,3.25,27.6,26.2,13.2,4.4,0,20,1,26,15,11
203076,26.523809523809526,12.619047619047619,3.619047619047619,26.5,23.4,13.6,5.8,1,21,2,32,9,3
203076,26.772727272727273,12.454545454545455,3.590909090909091,26.5,24.6,13.8,6.0,1,22,0,20,6,6
203076,26.47826086956522,12.173913043478262,3.6956521739130435,26.6,22.0,11.6,5.6,1,23,3,20,14,4
203076,26.208333333333332,12.25,3.7083333333333335,25.5,22.0,12.4,5.8,0,24,0,37,15,1
203076,26.64,12.36,3.6,26.6,27.0,11.8,5.0,0,25,7,27,15,1
203076,26.653846153846153,12.461538461538462,3.5,25.3,27.2,11.8,3.0,1,26,0,28,13,0
203076,26.703703703703702,12.481481481481481,3.3703703703703702,25.5,26.4,12.6,2.4,0,27,1,22,14,0
203076,26.535714285714285,12.535714285714286,3.25,24.4,26.8,14.2,1.2,0,28,2,20,12,2
203076,26.310344827586206,12.517241379310345,3.206896551724138,24.4,26.8,13.8,0.8,1,29,0,40,15,4
203076,26.766666666666666,12.6,3.2333333333333334,27.2,27.4,13.8,1.4,1,30,0,29,17,6
203076,26.838709677419356,12.741935483870968,3.3225806451612905,27.5,27.8,14.2,2.4,1,31,1,31,6,4
203076,26.96875,12.53125,3.34375,27.4,28.4,12.8,3.2,1,32,1,22,10,1
203076,26.818181818181817,12.454545454545455,3.272727272727273,27.6,28.4,12.0,3.4,1,33,1,41,11,6
203076,27.235294117647058,12.411764705882353,3.3529411764705883,29.7,32.6,11.8,4.2,1,34,1,13,5,1
203076,26.82857142857143,12.2,3.2857142857142856,27.3,27.2,9.8,3.6,0,35,1,15,15,11
203076,26.5,12.277777777777779,3.5,26.1,24.4,9.4,4.6,1,36,1,27,15,5
203076,26.513513513513512,12.35135135135135,3.5405405405405403,26.0,23.6,11.2,4.8,1,37,1,28,12,9
203076,26.55263157894737,12.342105263157896,3.6842105263157894,26.6,24.8,11.6,6.4,1,38,1,26,12,6
203076,26.53846153846154,12.333333333333334,3.7435897435897436,27.2,21.8,11.8,6.4,1,39,1,14,14,3
203076,26.225,12.375,3.725,24.6,22.0,13.6,6.8,0,40,1,26,12,2
203076,26.21951219512195,12.365853658536585,3.682926829268293,24.3,24.2,13.0,5.0,1,41,1,22,11,6
203076,26.11904761904762,12.333333333333334,3.738095238095238,23.4,23.2,12.2,5.2,0,42,1,29,13,3
203076,26.186046511627907,12.348837209302326,3.7209302325581395,24.1,23.4,12.4,4.0,0,43,1,23,7,2
203076,26.113636363636363,12.227272727272727,3.6818181818181817,22.3,22.8,11.4,3.2,1,44,7,17,11,2
203076,25.91111111111111,12.2,3.6444444444444444,22.7,23.4,10.8,3.0,1,45,1,24,12,4
203076,25.869565217391305,12.195652173913043,3.652173913043478,23.6,23.0,10.8,3.4,1,46,1,14,11,3
203076,25.617021276595743,12.170212765957446,3.6382978723404253,22.3,21.4,10.8,2.8,1,47,1,22,13,5
203076,25.541666666666668,12.1875,3.6666666666666665,21.7,20.0,10.8,3.2,1,48,1,27,25,5
203076,25.571428571428573,12.448979591836734,3.693877551020408,21.8,20.8,14.4,3.8,0,49,2,22,10,3
203076,25.5,12.4,3.68,22.6,21.8,14.2,4.0,1,50,2,8,4,2
203076,25.15686274509804,12.235294117647058,3.6470588235294117,20.8,18.6,12.6,3.6,1,51,1,22,15,6
203076,25.096153846153847,12.288461538461538,3.6923076923076925,20.8,20.2,13.4,4.2,1,52,3,23,19,4
203076,25.056603773584907,12.415094339622641,3.69811320754717,20.2,20.4,14.6,4.0,1,53,1,36,16,3
203076,25.25925925925926,12.481481481481481,3.685185185185185,21.5,22.2,12.8,3.6,0,54,1,34,23,2
203076,25.418181818181818,12.672727272727272,3.6545454545454548,23.2,24.6,15.4,3.4,0,55,2,24,15,3
203076,25.392857142857142,12.714285714285714,3.642857142857143,23.2,27.8,17.6,3.6,0,56,1,24,14,0
203076,25.36842105263158,12.736842105263158,3.5789473684210527,24.2,28.2,17.4,2.4,1,57,0,27,10,3
203076,25.396551724137932,12.689655172413794,3.5689655172413794,24.7,29.0,15.6,2.2,0,58,2,28,13,3
203076,25.440677966101696,12.694915254237289,3.559322033898305,24.8,27.4,15.0,2.2,0,59,1,9,6,4
203076,25.166666666666668,12.583333333333334,3.566666666666667,23.5,22.4,11.6,2.6,0,60,3,18,11,4
203076,25.049180327868854,12.557377049180328,3.5737704918032787,24.5,21.2,10.8,2.8,1,61,1,30,13,6
203076,25.129032258064516,12.564516129032258,3.6129032258064515,25.3,22.4,10.6,4.0,1,62,1,19,11,5
203076,25.03174603174603,12.53968253968254,3.634920634920635,24.9,20.8,10.8,4.4,1,63,0,9,9,0
203076,24.78125,12.484375,3.578125,22.2,17.0,10.0,3.8,0,64,1,16,14,2
203076,24.646153846153847,12.507692307692308,3.5538461538461537,20.4,18.4,11.6,3.4,1,65,1,27,10,3
203076,24.681818181818183,12.469696969696969,3.5454545454545454,20.7,20.2,11.4,3.2,1,66,1,26,16,4
203076,24.70149253731343,12.522388059701493,3.5522388059701493,20.9,19.4,12.0,2.8,1,67,0,10,13,4
203076,24.485294117647058,12.529411764705882,3.5588235294117645,19.2,17.6,12.4,2.6,0,68,2,32,13,3
203076,24.594202898550726,12.53623188405797,3.550724637681159,19.6,22.2,13.2,3.2,0,69,1,17,11,2
203076,24.485714285714284,12.514285714285714,3.5285714285714285,20.4,22.4,12.6,3.2,0,70,1,28,16,4
203076,24.535211267605632,12.56338028169014,3.535211267605634,21.4,22.6,13.8,3.4,0,71,0,31,14,2
203076,24.625,12.583333333333334,3.513888888888889,21.5,23.6,13.4,3.0,0,72,0,17,8,4
203076,24.52054794520548,12.520547945205479,3.5205479452054793,21.3,25.0,12.4,3.0,1,73,1,30,12,2
203076,24.594594594594593,12.513513513513514,3.5,23.4,24.6,12.2,2.8,0,74,2,30,16,2
203076,24.666666666666668,12.56,3.48,24.8,27.2,13.2,2.8,1,75,0,26,19,5
1630162,21.2,4.2,4.6,21.2,13.8,3.8,3.8,0,10,5,9,2,11
1630162,20.09090909090909,4.0,5.181818181818182,20.0,10.6,3.8,5.2,1,11,1,37,2,4
1630162,21.5,3.8333333333333335,5.083333333333333,20.9,15.2,3.4,5.2,0,12,1,32,8,5
1630162,22.307692307692307,4.153846153846154,5.076923076923077,22.4,19.0,3.8,5.4,0,13,1,27,7,5
1630162,22.642857142857142,4.357142857142857,5.071428571428571,22.5,21.0,3.8,5.2,1,14,0,27,7,5
1630162,22.933333333333334,4.533333333333333,5.066666666666666,20.1,26.4,5.2,6.0,0,15,1,34,5,10
1630162,23.625,4.5625,5.375,21.0,31.4,5.8,5.8,0,16,2,25,7,6
1630162,23.705882352941178,4.705882352941177,5.411764705882353,22.1,29.0,6.8,6.2,1,17,1,44,3,4
1630162,24.833333333333332,4.611111111111111,5.333333333333333,25.2,31.4,5.8,6.0,1,18,1,31,3,3
1630162,25.157894736842106,4.526315789473684,5.2105263157894735,26.6,32.2,5.0,5.6,1,19,7,22,1,5
1630162,25.0,4.35,5.2,28.8,31.2,3.8,5.6,1,20,1,32,6,1
1630162,25.333333333333332,4.428571428571429,5.0,31.1,30.8,4.0,3.8,0,21,1,38,12,5
1630162,25.90909090909091,4.7727272727272725,5.0,31.2,33.4,5.0,3.6,0,22,1,26,3,9
1630162,25.91304347826087,4.695652173913044,5.173913043478261,30.6,29.8,5.0,4.6,0,23,3,23,7,8
1630162,25.791666666666668,4.791666666666667,5.291666666666667,30.2,28.2,5.8,5.6,0,24,0,41,4,2
1630162,26.4,4.76,5.16,31.6,32.0,6.4,5.0,0,25,1,34,6,7
1630162,26.692307692307693,4.8076923076923075,5.230769230769231,31.6,32.4,6.4,6.2,1,26,7,28,9,5
1630162,26.74074074074074,4.962962962962963,5.222222222222222,31.9,30.4,5.8,6.2,1,27,0,29,8,3
1630162,26.821428571428573,5.071428571428571,5.142857142857143,30.4,31.0,6.8,5.0,1,28,2,34,5,5
1630162,27.06896551724138,5.068965517241379,5.137931034482759,30.7,33.2,6.4,4.4,1,29,0,34,2,4
1630162,27.3,4.966666666666667,5.1,31.9,31.8,6.0,4.8,0,30,0,35,4,2
1630162,27.548387096774192,4.935483870967742,5.0,32.2,32.0,5.6,3.8,1,31,1,35,4,5
1630162,27.78125,4.90625,5.0,31.9,33.4,4.6,3.8,0,32,1,24,3,5
1630162,27.666666666666668,4.848484848484849,5.0,31.7,32.4,3.6,4.2,0,33,1,36,10,3
1630162,27.91176470588235,5.0,4.9411764705882355,33.0,32.8,4.6,3.8,0,34,1,6,4,3
1630162,27.285714285714285,4.9714285714285715,4.885714285714286,29.5,27.2,5.0,3.6,0,35,0,29,6,3
1630162,27.333333333333332,5.0,4.833333333333333,29.0,26.0,5.4,3.8,1,36,1,9,3,6
1630162,26.83783783783784,4.945945945945946,4.864864864864865,27.1,20.8,5.2,4.0,1,37,1,33,9,6
1630162,27.0,5.052631578947368,4.894736842105263,27.5,22.6,6.4,4.2,0,38,2,27,5,8
1630162,27.0,5.051282051282051,4.9743589743589745,26.8,20.8,5.4,5.2,1,39,0,28,5,5
1630162,27.025,5.05,4.975,26.2,25.2,5.6,5.6,1,40,1,19,5,5
1630162,26.829268292682926,5.048780487804878,4.975609756097561,24.6,23.2,5.4,6.0,1,41,1,9,5,11
1630162,26.404761904761905,5.0476190476190474,5.119047619047619,22.0,23.2,5.8,7.0,0,42,1,38,3,5
1630162,26.674418604651162,5.0,5.116279069767442,23.4,24.2,4.6,6.8,0,43,0,24,1,3
1630162,26.613636363636363,4.909090909090909,5.068181818181818,22.2,23.6,3.8,5.8,0,44,1,32,6,12
1630162,26.733333333333334,4.933333333333334,5.222222222222222,24.8,24.4,4.0,7.2,0,45,1,27,4,4
1630162,26.73913043478261,4.913043478260869,5.195652173913044,24.6,26.0,3.8,7.0,1,46,1,9,5,5
1630162,26.361702127659573,4.914893617021277,5.191489361702128,24.6,26.0,3.8,5.8,1,47,7,11,2,2
1630162,26.041666666666668,4.854166666666667,5.125,22.4,20.6,3.6,5.2,1,48,1,27,5,2
1630162,26.06122448979592,4.857142857142857,5.061224489795919,22.4,21.2,4.4,5.0,1,49,0,13,4,6
1630162,25.8,4.84,5.08,20.9,17.4,4.0,3.8,0,50,2,44,6,3
1630162,26.15686274509804,4.862745098039215,5.03921568627451,23.4,20.8,4.4,3.6,0,51,0,19,5,3
1630162,26.01923076923077,4.865384615384615,5.0,24.4,22.8,4.4,3.2,0,52,1,25,7,7
1630162,26.0,4.90566037735849,5.037735849056604,23.1,25.6,5.4,4.2,0,53,1,37,8,4
1630162,26.203703703703702,4.962962962962963,5.018518518518518,24.4,27.6,6.0,4.6,0,54,3,31,10,5
1630162,26.29090909090909,5.054545454545455,5.0181818181818185,24.3,31.2,7.2,4.4,0,55,1,32,7,8
1630162,26.392857142857142,5.089285714285714,5.071428571428571,24.8,28.8,7.4,5.4,1,56,0,30,8,8
